frame_index,time_seconds,x1,y1,x2,y2,confidence,pitch_deg,yaw_deg,roll_deg
1104,36.837,1391.182,146.419,1463.903,220.121,0.8856,-5.85,-152.982,-6.617
1104,36.837,1092.02,149.875,1157.675,218.78,0.7809,-1.742,26.311,12.829
1105,36.87,1401.242,141.349,1473.698,215.694,0.8882,-1.216,-150.858,-10.175
1105,36.87,1086.685,146.098,1153.209,215.06,0.8187,-5.178,20.415,11.653
1106,36.904,1402.604,139.417,1475.03,213.94,0.8839,4.213,-150.74,-11.357
1106,36.904,1085.113,144.827,1151.958,214.443,0.7616,-7.925,16.409,9.279
1107,36.937,1403.995,138.327,1475.635,212.662,0.887,-0.74,-152.331,-12.661
1107,36.937,1082.89,143.504,1150.409,213.963,0.8242,-8.428,16.402,9.299
1108,36.97,1406.48,133.328,1478.578,206.139,0.8951,1.393,-157.409,-9.079
1108,36.97,1079.213,142.567,1149.217,215.778,0.7767,-4.337,18.899,10.053
1109,37.004,1407.16,127.69,1480.503,201.657,0.8879,9.089,-158.459,-7.297
1109,37.004,1074.051,144.465,1142.187,215.808,0.8092,-5.235,14.28,10.516
1110,37.037,1407.353,126.473,1480.78,200.421,0.8895,8.53,-160.459,-6.497
1110,37.037,1073.936,145.086,1141.701,216.086,0.8374,-5.859,16.821,13.702
1111,37.07,1408.867,124.477,1480.577,196.404,0.8863,3.028,-163.417,-4.052
1111,37.07,1072.979,146.91,1139.253,216.755,0.8055,-12.757,22.691,10.725
1112,37.104,1409.685,123.664,1480.695,194.787,0.8917,-2.318,-160.773,-1.178
1112,37.104,1069.728,149.771,1137.622,221.086,0.7542,-7.327,24.319,11.481
1113,37.137,1410.625,124.663,1481.844,195.899,0.8906,-3.374,-162.127,0.213
1113,37.137,1067.514,153.346,1134.479,223.56,0.771,-10.049,26.527,13.081
1114,37.17,1412.492,126.579,1483.066,197.953,0.8927,1.17,-165.642,0.308
1114,37.17,1064.31,157.448,1131.417,228.786,0.7229,-1.759,24.246,15.303
1115,37.204,1414.494,130.782,1482.888,199.752,0.8884,0.142,-162.289,4.206
1115,37.204,1062.579,159.277,1130.863,231.169,0.7369,-5.346,24.595,10.336
1116,37.237,1415.038,134.207,1482.207,202.026,0.8855,-0.647,-159.581,7.262
1116,37.237,1059.705,161.056,1126.876,231.429,0.8594,-8.005,28.991,14.291
1117,37.271,1414.851,136.25,1482.293,204.396,0.8955,-8.23,-152.858,8.916
1117,37.271,1056.855,162.728,1123.911,232.778,0.8818,-2.532,27.181,17.512
1118,37.304,1413.783,136.396,1482.782,206.06,0.8968,-4.485,-136.019,10.666
1118,37.304,1054.661,161.27,1121.905,232.049,0.8458,-6.384,31.998,14.875
1119,37.337,1413.137,135.355,1481.758,204.497,0.9004,2.468,152.757,12.406
1119,37.337,1047.483,156.329,1117.372,228.499,0.8561,-3.842,32.963,19.42
1120,37.371,1413.122,134.824,1481.466,202.9,0.9027,-1.477,-17.483,15.865
1120,37.371,1043.771,155.095,1112.601,226.523,0.8077,-6.146,27.615,14.716
1121,37.404,1413.907,134.371,1481.492,202.136,0.908,-3.968,71.857,15.486
1121,37.404,1041.438,153.826,1111.402,226.906,0.7872,-7.435,26.874,13.647
1122,37.437,1415.315,128.687,1485.663,198.903,0.9117,3.192,-169.92,12.191
1122,37.437,1035.521,153.889,1106.861,229.197,0.7192,-4.579,20.79,14.381
1123,37.471,1419.26,125.126,1487.438,193.69,0.8951,1.932,-169.259,12.918
1123,37.471,1033.9,156.06,1104.078,229.419,0.8131,-4.635,32.476,17.772
1124,37.504,1419.454,122.278,1488.703,191.255,0.898,5.221,-169.897,11.452
1124,37.504,1031.532,156.889,1102.834,231.288,0.8489,-4.496,35.015,16.878
1125,37.537,1421.393,120.275,1490.208,188.845,0.9066,6.125,-168.112,12.921
1125,37.537,1027.745,158.449,1100.501,233.928,0.8689,-1.862,28.597,15.28
1126,37.571,1424.67,117.671,1490.311,182.561,0.893,2.997,-161.698,10.625
1126,37.571,1023.791,162.243,1095.518,236.607,0.8629,-1.999,26.195,13.625
1127,37.604,1428.805,114.328,1495.028,180.321,0.9091,-2.095,-164.433,7.846
1127,37.604,1014.486,166.734,1087.366,242.423,0.8692,-1.58,19.808,14.33
1128,37.638,1429.5,113.666,1496.38,180.483,0.909,-4.205,-168.537,5.568
1128,37.638,1013.936,168.588,1086.668,244.384,0.8734,-0.273,25.71,15.545
1129,37.671,1432.661,114.512,1498.607,180.318,0.8969,-13.491,-154.382,12.161
1129,37.671,1009.59,170.0,1082.514,247.135,0.8969,-4.06,29.207,19.071
1130,37.704,1434.768,116.608,1500.464,182.484,0.8956,-12.662,-155.532,9.799
1130,37.704,1005.47,172.083,1078.16,247.25,0.8839,-2.525,29.562,15.925
1131,37.738,996.618,169.631,1070.182,246.184,0.8939,-3.537,25.168,19.106
1131,37.738,1440.637,122.441,1507.563,189.499,0.8872,-5.831,-163.844,4.957
1132,37.771,1444.885,125.02,1510.505,190.481,0.8839,-12.205,-163.473,6.451
1132,37.771,992.848,166.228,1066.589,242.943,0.8185,-5.178,27.337,17.355
1133,37.804,1446.116,125.246,1513.594,193.236,0.8882,-11.037,-166.887,4.469
1133,37.804,990.782,165.729,1064.489,241.951,0.8654,-1.8,24.523,16.743
1134,37.838,1450.135,126.693,1514.543,191.181,0.8856,-10.217,-160.723,7.412
1134,37.838,988.429,165.126,1062.353,241.884,0.8726,-3.06,23.713,16.455
1135,37.871,1454.567,127.555,1517.946,191.127,0.892,-5.776,-164.338,1.655
1135,37.871,985.068,162.646,1059.745,240.723,0.8797,-7.8,29.166,19.801
1136,37.905,1457.998,125.74,1522.825,190.473,0.883,-8.233,-165.732,0.977
1136,37.905,979.977,163.34,1055.889,242.074,0.8558,-2.614,31.108,16.45
1137,37.938,1464.492,127.883,1527.479,191.113,0.8921,2.237,-167.368,-0.598
1137,37.938,973.54,169.111,1047.52,247.145,0.8661,-2.748,33.638,20.504
1138,37.971,1465.575,128.046,1528.558,191.435,0.8927,4.829,-167.599,-1.503
1138,37.971,969.897,170.465,1046.378,249.268,0.804,3.207,32.929,16.555
1139,38.005,1466.418,126.203,1528.778,188.796,0.8817,4.764,-161.075,-1.851
1139,38.005,965.477,173.463,1039.281,251.68,0.8448,-2.558,28.871,19.077
1140,38.038,1466.016,123.529,1529.844,187.541,0.8838,7.169,165.947,-2.063
1140,38.038,961.387,176.735,1034.399,252.506,0.8645,-3.467,30.101,17.421
1141,38.071,1466.655,118.513,1530.421,182.794,0.8839,4.778,82.677,1.828
1141,38.071,954.988,181.74,1032.215,261.088,0.8605,0.406,42.712,14.72
1142,38.105,1467.082,117.452,1530.313,181.2,0.8851,-1.093,-168.355,2.964
1142,38.105,953.709,182.677,1029.424,261.218,0.8581,-0.136,33.614,13.133
1143,38.138,1467.612,116.989,1530.798,179.881,0.8809,3.61,-167.987,3.948
1143,38.138,948.283,183.91,1025.379,263.668,0.8612,2.117,35.559,15.483
1144,38.171,943.022,183.297,1021.8,265.201,0.8798,-0.363,30.983,15.44
1144,38.171,1468.323,117.3,1530.402,179.37,0.8726,3.458,120.909,4.732
1145,38.205,934.321,181.182,1011.523,261.672,0.8845,-0.98,36.28,18.426
1145,38.205,1468.847,120.841,1532.057,183.715,0.8611,-4.541,-164.061,3.803
1146,38.238,931.553,180.367,1009.519,260.981,0.8794,1.699,35.932,16.851
1146,38.238,1470.343,123.488,1532.316,185.367,0.8584,-5.745,-159.374,3.363
1147,38.272,924.671,177.978,1001.765,257.981,0.898,-3.425,39.551,18.978
1147,38.272,1472.026,129.225,1532.143,189.371,0.8503,-3.223,-75.719,9.805
1148,38.305,917.888,175.063,998.736,259.249,0.8849,-5.572,39.533,16.374
1148,38.305,1471.61,131.294,1531.407,190.811,0.8645,-0.78,-92.569,7.445
1149,38.338,911.776,177.401,991.038,260.685,0.8866,-5.576,37.083,19.475
1149,38.338,1471.674,132.051,1532.455,192.34,0.874,-0.598,-144.986,11.882
1150,38.372,905.552,180.475,983.859,262.404,0.8791,-1.752,33.902,18.103
1150,38.372,1471.165,132.167,1531.994,192.682,0.8639,3.169,-77.082,13.285
1151,38.405,902.85,181.989,981.822,265.326,0.8979,-4.08,35.006,22.125
1151,38.405,1470.979,132.034,1531.251,192.574,0.8427,2.165,66.258,12.282
1152,38.438,898.301,182.788,980.072,268.023,0.8567,-1.458,33.395,16.588
1152,38.438,1470.621,131.297,1531.152,191.832,0.852,3.796,-60.852,13.485
1153,38.472,1472.181,131.141,1531.109,190.15,0.8559,6.696,126.175,15.385
1153,38.472,893.298,189.175,975.582,272.943,0.8525,-0.746,44.322,19.649
1154,38.505,887.121,192.984,967.14,277.042,0.8857,-0.905,40.895,22.052
1154,38.505,1473.915,130.839,1531.375,188.488,0.8647,8.041,-96.238,16.247
1155,38.538,880.317,195.225,960.411,279.945,0.8874,-2.492,37.58,23.474
1155,38.538,1474.637,124.938,1533.957,183.933,0.8717,5.914,86.632,12.742
1156,38.572,1477.717,118.586,1535.899,176.676,0.8989,10.216,166.945,7.752
1156,38.572,870.554,199.292,950.645,283.059,0.8828,2.518,36.062,19.771
1157,38.605,1479.186,117.569,1536.118,174.601,0.8985,7.855,166.514,7.425
1157,38.605,868.224,197.939,948.308,281.437,0.8896,-2.69,36.126,21.207
1158,38.639,1480.697,114.914,1539.035,173.096,0.8819,8.38,167.219,9.262
1158,38.639,862.443,199.394,942.084,282.131,0.8773,1.543,36.092,19.076
1159,38.672,1484.738,114.571,1543.102,173.063,0.8658,2.215,166.47,-0.13
1159,38.672,846.725,199.948,925.634,280.375,0.755,17.597,37.491,26.814
1160,38.705,1484.81,116.123,1544.875,175.881,0.876,-1.052,165.023,-3.058
1160,38.705,844.301,191.336,927.142,276.873,0.7562,-6.206,104.176,-10.354
1161,38.739,1485.206,117.2,1545.506,177.755,0.8858,-1.167,161.419,-1.69
1161,38.739,841.707,189.321,923.325,275.039,0.6287,-6.604,87.587,-13.527
1162,38.772,1489.146,119.978,1549.558,180.87,0.8832,-7.294,170.461,-3.611
1162,38.772,836.097,191.034,910.702,270.949,0.7267,-19.803,5.603,11.136
1163,38.805,1489.572,120.242,1551.164,182.36,0.8956,-4.995,167.983,-2.269
1163,38.805,830.078,191.283,908.334,274.241,0.6718,-16.807,-14.615,5.025
1164,38.839,1491.568,121.504,1552.427,182.723,0.883,-7.228,169.667,-4.982
1164,38.839,826.553,193.825,906.926,277.77,0.6519,-17.586,9.602,12.583
1165,38.872,1494.343,122.083,1556.055,183.612,0.8808,-7.011,161.822,-5.699
1165,38.872,820.167,199.387,900.96,283.206,0.8358,-29.552,-3.366,8.88
1166,38.906,813.863,204.66,895.098,289.095,0.8768,-29.52,8.367,14.474
1166,38.906,1497.737,122.45,1558.795,183.397,0.8726,-4.212,-144.994,-6.856
1167,38.939,1505.383,120.128,1561.611,176.217,0.8905,-9.556,-165.649,0.398
1167,38.939,806.337,211.426,880.176,288.862,0.8541,-28.071,19.209,13.732
1167,38.939,834.305,206.366,894.144,269.746,0.4212,-28.627,-45.549,3.822
1168,38.972,1506.641,119.504,1562.883,174.657,0.88,-12.943,-165.915,-0.769
1168,38.972,803.819,216.158,877.879,294.954,0.8734,-16.836,27.176,17.921
1169,39.006,1509.667,119.395,1564.607,173.231,0.8791,-11.142,-161.852,-2.254
1169,39.006,799.667,212.375,882.304,297.245,0.8629,-16.174,39.013,19.263
1170,39.039,787.491,216.581,865.286,296.63,0.8881,-4.617,41.175,20.403
1170,39.039,1511.799,115.855,1567.042,170.207,0.8809,1.821,-162.853,-7.947
1171,39.072,1511.812,112.978,1568.091,168.757,0.8913,-3.705,-163.822,-5.328
1171,39.072,785.03,214.623,864.145,296.031,0.8837,-3.827,44.439,21.069
1172,39.106,782.37,212.797,860.19,294.62,0.8974,-11.684,39.534,21.968
1172,39.106,1511.397,111.571,1567.87,167.336,0.888,-6.175,-164.083,-4.035
1173,39.139,1511.208,108.034,1568.461,164.186,0.88,-9.077,-164.341,-1.418
1173,39.139,775.844,207.32,861.836,295.976,0.8525,-4.776,45.182,27.016
1174,39.172,761.988,204.945,849.42,294.401,0.8994,4.083,50.496,36.194
1174,39.172,1511.331,106.453,1567.265,161.618,0.8689,-1.621,-164.278,-1.361
1175,39.206,754.981,204.557,840.342,292.51,0.8809,1.204,49.439,36.94
1175,39.206,1509.923,106.663,1566.032,162.117,0.8707,-3.521,-167.175,-0.064
1176,39.239,1509.104,109.791,1564.446,165.078,0.8742,-1.643,164.491,-2.41
1176,39.239,748.361,208.149,830.445,293.403,0.8688,-0.318,43.93,28.415
1177,39.273,745.909,206.144,828.738,292.954,0.8886,-13.307,45.382,21.521
1177,39.273,1507.985,111.04,1563.773,166.571,0.8795,-2.1,169.738,-2.792
1178,39.306,732.558,215.62,816.96,304.346,0.8961,1.902,44.466,33.763
1178,39.306,1507.16,116.002,1561.572,169.562,0.8733,-0.447,164.969,1.18
1179,39.339,722.56,219.072,809.752,309.15,0.8971,2.765,39.295,31.027
1179,39.339,1506.676,117.17,1559.75,169.965,0.8826,4.85,160.841,5.693
1180,39.373,719.501,219.454,807.798,310.726,0.8909,2.06,45.901,29.644
1180,39.373,1505.944,117.115,1559.654,170.386,0.8653,3.001,-40.093,9.258
1181,39.406,714.79,222.927,800.078,312.011,0.8917,0.291,44.366,25.068
1181,39.406,1505.241,117.887,1559.264,171.667,0.8892,4.847,155.648,7.528
1182,39.439,1504.745,118.449,1558.616,171.702,0.8979,8.043,166.328,10.622
1182,39.439,705.604,225.408,791.743,315.713,0.89,0.29,41.39,29.11
1183,39.473,1503.171,117.882,1557.561,171.829,0.8903,13.687,133.159,16.726
1183,39.473,697.03,227.175,783.961,319.214,0.8755,3.705,42.14,31.931
1184,39.506,1502.393,116.55,1557.435,171.148,0.9062,12.818,164.97,14.091
1184,39.506,687.015,226.972,777.206,319.949,0.8904,6.978,45.107,31.679
1185,39.539,1503.291,116.127,1557.447,169.631,0.9098,17.837,165.947,12.98
1185,39.539,678.394,226.598,770.344,321.403,0.8664,7.676,48.939,29.463
1186,39.573,665.958,224.44,758.358,319.504,0.8942,6.377,46.621,28.998
1186,39.573,1504.482,112.149,1559.287,166.448,0.8937,15.441,167.213,8.285
1187,39.606,662.508,223.335,756.134,319.522,0.8989,8.733,48.27,32.922
1187,39.606,1504.541,109.631,1560.274,164.986,0.8988,16.505,166.493,10.9
1188,39.64,655.841,220.124,749.521,316.908,0.8855,-3.417,50.857,25.611
1188,39.64,1506.247,105.534,1561.322,160.031,0.8808,7.432,50.644,7.648
1189,39.673,648.463,221.121,741.128,317.403,0.8655,-2.402,47.611,25.582
1189,39.673,1507.131,102.362,1563.543,157.943,0.7737,11.216,167.852,-0.516
1190,39.706,636.058,225.118,731.776,323.605,0.8823,6.706,51.523,25.205
1190,39.706,1510.7,96.389,1567.38,151.614,0.7854,0.706,-153.131,2.228
1191,39.74,632.572,226.535,729.768,326.601,0.8825,5.556,55.06,25.014
1191,39.74,1512.185,97.498,1567.867,151.394,0.801,-0.065,-155.105,-0.9
1192,39.773,624.754,231.68,720.407,330.595,0.8536,2.377,51.153,20.487
1192,39.773,1515.747,98.483,1569.042,150.716,0.8515,6.256,-161.216,-3.617
1193,39.806,615.773,237.192,713.076,337.094,0.8866,7.301,49.184,24.346
1193,39.806,1516.798,102.471,1568.895,153.889,0.8278,4.435,-134.216,-4.756
1194,39.84,603.069,242.712,702.331,344.173,0.8512,7.399,55.73,25.126
1194,39.84,1516.76,104.432,1572.304,157.953,0.851,-1.124,163.588,-7.591
1195,39.873,1518.776,105.497,1573.054,159.177,0.8608,-0.614,162.982,-7.647
1195,39.873,599.674,244.558,699.345,346.554,0.8473,8.012,57.186,25.874
1196,39.907,589.641,248.557,688.844,350.292,0.8747,9.433,51.87,23.351
1196,39.907,1521.558,108.509,1575.268,161.368,0.8552,-2.643,163.866,-8.582
1197,39.94,581.419,248.569,681.382,350.497,0.8778,10.185,58.395,29.618
1197,39.94,1523.015,108.348,1578.029,162.757,0.8713,0.693,126.215,-9.878
1198,39.973,563.502,245.516,662.822,345.974,0.8774,12.888,59.353,29.134
1198,39.973,1529.951,107.911,1583.065,160.917,0.8749,5.96,72.753,-10.964
1199,40.007,554.039,241.558,654.983,343.325,0.8778,18.986,60.29,39.404
1199,40.007,1532.551,106.525,1585.027,159.112,0.8539,8.398,-132.214,-15.365
1200,40.04,549.447,240.847,651.829,344.249,0.8717,32.741,65.756,33.995
1200,40.04,1534.523,106.763,1584.25,156.703,0.7419,3.453,168.841,-14.09
1201,40.073,544.691,239.923,645.84,341.991,0.8873,25.693,66.14,33.745
1201,40.073,1534.042,105.812,1585.468,157.296,0.7213,0.131,168.598,-12.497
1202,40.107,535.645,239.922,637.427,341.855,0.8889,23.36,63.004,36.956
1202,40.107,1534.938,104.572,1585.928,155.685,0.8531,-2.685,168.262,-13.482
1203,40.14,526.209,237.765,630.367,342.634,0.8794,17.132,62.03,31.801
1203,40.14,1535.031,101.816,1587.256,153.832,0.8605,-1.284,162.505,-10.726
1204,40.173,512.058,245.009,614.781,347.396,0.8818,18.985,63.838,28.939
1204,40.173,1535.462,97.877,1586.081,148.126,0.8704,-0.3,163.447,-9.287
1205,40.207,1534.784,96.389,1585.158,146.367,0.871,-1.978,162.109,-6.405
1205,40.207,506.736,246.602,609.267,348.997,0.8693,22.311,64.876,31.087
1206,40.24,1534.148,94.634,1583.787,144.07,0.8701,-0.348,164.182,-2.596
1206,40.24,496.527,250.442,597.11,351.281,0.8674,21.319,65.558,33.063
1207,40.274,484.428,253.913,590.445,359.155,0.8766,36.82,73.495,47.762
1207,40.274,1533.628,94.327,1582.961,143.278,0.8645,-1.74,163.977,-2.574
1208,40.307,1533.156,96.223,1580.57,143.927,0.878,-2.715,160.396,-0.368
1208,40.307,458.1,259.508,566.515,366.412,0.8575,41.31,71.689,53.133
1209,40.34,1532.688,96.713,1580.49,144.553,0.8772,1.403,163.353,0.642
1209,40.34,452.134,259.573,562.969,369.48,0.8335,41.201,72.397,49.471
1210,40.374,1532.745,97.845,1579.667,144.847,0.8734,0.82,166.255,1.077
1210,40.374,447.124,260.105,555.839,367.803,0.8403,39.634,72.609,53.981
1211,40.407,1531.085,100.218,1580.283,148.913,0.8569,-1.739,159.426,0.776
1211,40.407,433.821,261.401,541.906,368.387,0.8334,38.623,71.818,51.526
1212,40.44,1529.587,102.798,1578.895,151.675,0.8391,2.533,156.368,3.526
1212,40.44,416.656,256.176,526.609,365.467,0.813,-3.728,86.917,17.804
1213,40.474,1529.013,103.828,1577.494,151.925,0.8531,5.064,155.305,3.345
1213,40.474,411.021,255.278,519.535,362.537,0.8153,32.196,78.679,53.413
1214,40.507,1527.505,104.627,1575.561,152.27,0.8422,3.12,148.332,3.539
1214,40.507,400.367,252.607,506.876,358.713,0.8157,-43.622,95.2,-27.924
1215,40.54,1523.611,102.247,1574.005,151.98,0.8618,5.75,152.125,4.49
1215,40.54,375.065,248.272,486.773,359.653,0.7353,-61.568,103.035,-46.124
1216,40.574,1524.043,102.399,1573.8,151.434,0.8651,5.851,154.939,3.306
1216,40.574,367.987,249.116,481.622,362.746,0.6227,-65.363,109.634,-46.916
1217,40.607,1523.549,99.297,1573.501,148.572,0.8534,1.66,155.028,1.584
1217,40.607,348.576,250.205,463.384,365.318,0.6852,-65.85,108.12,-46.169
1218,40.641,1523.601,97.729,1573.59,147.358,0.846,2.622,156.322,5.341
1218,40.641,341.602,253.748,456.714,369.589,0.6391,-67.332,113.59,-44.553
1219,40.674,1524.283,94.58,1574.884,144.829,0.863,2.952,154.436,5.695
1219,40.674,328.064,253.98,447.853,374.464,0.7915,-58.098,111.133,-38.745
1220,40.707,1525.152,92.092,1575.198,141.748,0.8844,8.186,157.243,4.021
1220,40.707,314.765,260.883,431.161,376.82,0.7943,-60.104,111.797,-41.732
1221,40.741,1526.351,88.398,1576.22,137.998,0.8762,0.879,157.848,1.83
1221,40.741,303.203,262.322,417.603,378.876,0.6216,-59.643,110.43,-36.403
1222,40.774,1527.539,87.78,1576.488,136.838,0.8808,-1.141,159.863,1.272
1222,40.774,294.445,262.621,415.41,383.31,0.6714,-50.181,104.782,-27.975
1223,40.807,1529.293,87.165,1577.427,135.213,0.8924,0.561,155.347,1.156
1223,40.807,277.439,266.582,401.201,388.378,0.5458,-55.381,120.852,-31.714
1224,40.841,1531.494,87.304,1579.483,135.045,0.8841,-1.65,160.639,-1.973
1224,40.841,257.322,261.218,377.627,382.913,0.8087,-57.85,119.309,-36.512
1225,40.874,1533.039,89.714,1581.387,138.008,0.8759,-2.403,166.721,-5.634
1225,40.874,236.659,258.322,360.897,382.464,0.7771,-40.898,126.354,-30.386
1226,40.908,1533.328,90.712,1581.503,138.985,0.8798,-6.517,164.854,-6.383
1226,40.908,231.762,259.467,359.186,386.208,0.6636,-24.302,130.323,-12.537
1227,40.941,1533.994,91.754,1582.205,140.123,0.8827,-7.846,167.835,-5.381
1227,40.941,225.2,251.504,354.162,380.812,0.7129,-23.216,94.42,-12.299
1228,40.974,1534.657,93.246,1583.705,142.044,0.8752,-8.659,165.664,-5.334
1228,40.974,209.915,251.913,342.507,384.512,0.6677,-20.208,106.244,-10.276
1229,41.008,1537.509,94.585,1585.917,143.159,0.8566,-4.043,-101.803,-8.196
1229,41.008,193.784,258.554,317.431,381.875,0.8499,-3.992,-156.525,-11.503
1230,41.041,1538.919,94.354,1587.292,142.505,0.8759,-5.499,-156.057,-7.947
1230,41.041,188.632,261.744,307.097,379.29,0.8304,-6.293,-151.001,-12.2
1231,41.074,1541.274,94.076,1589.549,141.921,0.8713,-4.46,-159.622,-9.314
1231,41.074,172.37,261.617,295.794,383.408,0.8314,-0.592,-150.696,-19.421
1232,41.108,157.784,268.539,286.397,396.926,0.8742,5.264,-149.779,-12.121
1232,41.108,1542.307,92.625,1591.819,141.224,0.8372,-2.524,-158.143,-6.198
1233,41.141,1547.928,91.667,1595.129,138.606,0.8436,-0.441,-157.821,-6.102
1233,41.141,134.583,270.385,269.626,405.503,0.6713,0.874,-139.535,-15.169
1234,41.174,1548.178,90.887,1595.819,138.204,0.8556,2.56,-158.14,-7.227
1234,41.174,128.52,269.155,263.195,405.401,0.6372,-2.915,-111.95,-28.348
1235,41.208,1547.993,88.634,1596.901,136.856,0.8406,8.209,-163.107,-7.749
1235,41.208,105.928,270.419,246.945,412.834,0.669,14.473,-126.19,-38.065
1236,41.241,1546.737,84.674,1597.995,135.325,0.8339,8.327,-138.11,-10.162
1236,41.241,84.068,271.992,220.278,408.343,0.8084,-4.231,-124.111,-31.006
1237,41.275,74.492,276.583,201.352,401.523,0.8211,-5.437,-125.42,-25.27
1237,41.275,1546.881,83.406,1596.312,132.546,0.8054,1.995,162.123,-10.549
1238,41.308,1545.916,82.293,1595.575,131.465,0.7844,-2.763,158.537,-11.728
1238,41.308,68.454,274.651,193.789,399.713,0.7417,-3.744,-122.382,-25.007
1239,41.341,1545.018,81.034,1594.118,129.901,0.835,-2.827,162.163,-6.945
1239,41.341,55.815,271.392,181.681,394.831,0.7922,-6.431,-111.923,-21.512
1240,41.375,1544.816,80.429,1593.743,129.264,0.8649,-5.601,163.11,-6.598
1240,41.375,38.608,266.383,165.065,390.635,0.8414,3.076,-96.486,-11.41
1241,41.408,1543.056,81.774,1591.234,129.335,0.8703,-0.008,166.735,-2.299
1241,41.408,16.32,268.576,143.406,394.511,0.7848,12.336,-125.391,-15.21
1242,41.441,1543.196,82.683,1590.675,129.694,0.8751,-0.777,166.318,-2.795
1242,41.441,6.72,262.122,139.121,392.397,0.7816,14.9,-131.078,-18.952
1243,41.475,1542.89,85.516,1589.01,131.239,0.8852,-1.774,159.875,-1.89
1243,41.475,0.512,264.547,123.728,399.587,0.7845,14.439,-128.545,-19.27
1244,41.508,1541.533,87.69,1587.95,134.143,0.8759,-4.082,162.415,-2.087
